completely	O
new	O
software	O
,	O
the	O
protocol	O
generation	O
component	O
is	O
almost	O
exclusively	O
composed	O
of	O
already	O
existing	O
modules	O
in	O
the	O
system	O
which	O
are	O
extended	O
by	O
planning	O
and	O
formatting	O
routines	O
for	O
protocol	O
formulations	O
.	O
We	O
describe	O
how	O
the	O
abstract	O
information	O
is	O
extracted	O
from	O
user	O
utterances	O
in	O
different	O
languages	O
and	O
how	O
the	O
abstract	B-METHOD
thematic	E-METHOD
representation	O
is	O
used	O
to	O
generate	B-RESEARCH_PROBLEM
a	I-RESEARCH_PROBLEM
protocol	E-RESEARCH_PROBLEM
in	O
one	O
specific	O
language	O
.	O
Future	O
directions	O
are	O
given	O
.	O

A	O
critical	O
path	O
in	O
the	O
development	O
of	O
natural	B-RESEARCH_PROBLEM
language	I-RESEARCH_PROBLEM
understanding	I-RESEARCH_PROBLEM
-LRB-	I-RESEARCH_PROBLEM
NLU	I-RESEARCH_PROBLEM
-RRB-	E-RESEARCH_PROBLEM
modules	O
lies	O
in	O
the	O
difficulty	O
of	O
defining	O
a	O
mapping	O
from	O
words	O
to	O
semantics	O
:	O
Usually	O
it	O
takes	O
in	O
the	O
order	O
of	O
years	O
of	O
highly-skilled	O
labor	O
to	O
develop	O
a	O
semantic	B-RESEARCH_PROBLEM
mapping	E-RESEARCH_PROBLEM
,	O
e.g.	O
,	O
in	O
the	O
form	O
of	O
a	O
semantic	B-RESEARCH_PROBLEM
grammar	E-RESEARCH_PROBLEM
,	O
that	O
is	O
comprehensive	O
enough	O
for	O
a	O
given	O
domain	O
.	O
Yet	O
,	O
due	O
to	O
the	O
very	O
nature	O
of	O
human	O
language	O
,	O
such	O
mappings	O
invariably	O
fail	O
to	O
achieve	O
full	O
coverage	O
on	O
unseen	O
data	O
.	O
Acknowledging	O
the	O
impossibility	O
of	O
stating	O
a	O
priori	O
all	O
the	O
surface	O
forms	O
by	O
which	O
a	O
concept	O
can	O
be	O
expressed	O
,	O
we	O
present	O
GsG	O
:	O
an	O
empathic	O
computer	O
system	O
for	O
the	O
rapid	O
deployment	O
of	O
NLU	B-RESEARCH_PROBLEM
front-ends	E-RESEARCH_PROBLEM
and	O
their	O
dynamic	O
customization	O
by	O
non-expert	O
end-users	O
.	O
Given	O
a	O
new	O
domain	O
for	O
which	O
an	O
NLU	B-RESEARCH_PROBLEM
front-end	E-RESEARCH_PROBLEM
is	O
to	O
be	O
developed	O
,	O
two	O
stages	O
are	O
involved	O
.	O
In	O
the	O
authoring	O
stage	O
,	O
GSQ	O
aids	O
the	O
developer	O
in	O
the	O
construction	O
of	O
a	O
simple	O
domain	B-METHOD
model	E-METHOD
and	O
a	O
kernel	B-RESEARCH_PROBLEM
analysis	I-RESEARCH_PROBLEM
grammar	E-RESEARCH_PROBLEM
.	O
Then	O
,	O
in	O
the	O
run-time	O
stage	O
,	O
GSG	O
provides	O
the	O
enduser	O
with	O
an	O
interactive	O
environment	O
in	O
which	O
the	O
kernel	O
grammar	O
is	O
dynamically	O
extended	O
.	O
Three	O
learning	S-METHOD
methods	O
are	O
employed	O
in	O
the	O
acquisition	O
of	O
semantic	B-RESEARCH_PROBLEM
mappings	E-RESEARCH_PROBLEM
from	O
unseen	O
data	O
:	O
-LRB-	O
i	O
-RRB-	O
parser	B-METHOD
predictions	E-METHOD
,	O
-LRB-	O
ii	O
-RRB-	O
hidden	B-METHOD
understanding	I-METHOD
model	E-METHOD
,	O
and	O
-LRB-	O
iii	O
-RRB-	O
end-user	B-METHOD
paraphrases	E-METHOD
.	O
A	O
baseline	O
version	O
of	O
GsG	O
has	O
been	O
implemented	O
and	O
prellminary	O
experiments	O
show	O
promising	O
results	O
.	O

In	O
this	O
paper	O
we	O
propose	O
a	O
statistical	B-METHOD
parsing	E-METHOD
technique	O
that	O
simultaneously	O
identifies	O
biomedical	B-RESEARCH_PROBLEM
named-entities	E-RESEARCH_PROBLEM
-LRB-	O
NEs	S-METHOD
-RRB-	O
and	O
extracts	O
subcellular	O
localization	B-RESEARCH_PROBLEM
relations	E-RESEARCH_PROBLEM
for	O
bacterial	O
proteins	O
from	O
the	O
text	O
in	O
MEDLINE	O
articles	O
.	O
We	O
build	O
a	O
parser	S-METHOD
that	O
derives	O
both	O
syntactic	S-METHOD
and	O
domain-dependent	O
semantic	S-METHOD
information	O
and	O
achieves	O
an	O
F-score	O
of	O
48.4	O
%	O
for	O
the	O
relation	B-RESEARCH_PROBLEM
extraction	E-RESEARCH_PROBLEM
task	O
.	O
We	O
then	O
propose	O
a	O
semi-supervised	S-METHOD
approach	O
that	O
incorporates	O
noisy	O
automatically	O
labeled	O
data	O
to	O
improve	O
the	O
F-score	O
of	O
our	O
parser	O
to	O
83.2	O
%	O
.	O
Our	O
key	O
contributions	O
are	O
:	O
learning	O
from	O
noisy	O
data	O
,	O
and	O
building	O
an	O
annotated	O
corpus	O
that	O
can	O
benefit	O
relation	B-RESEARCH_PROBLEM
extraction	E-RESEARCH_PROBLEM
research	O
.	O
1	O
Introduction	O
Relation	O
extraction	O
from	O
text	O
is	O
a	O
step	O
beyond	O
Named-Entity	O
Recognition	O
-LRB-	O
NER	O
-RRB-	O
and	O
generally	O
demands	O
adequate	O
domain	O
knowledge	O
to	O
build	O
relations	O
among	O
domain-specific	O
concepts	O
.	O
A	O
Biomedical	O
Functional	O
Relation	O
-LRB-	O
relation	O
for	O
short	O
-RRB-	O
states	O
interactions	O
among	O
biomedical	O
substances	O
.	O
In	O
this	O
paper	O
we	O
focus	O
on	O
one	O
such	O
relation	O
:	O
Bacterial	O
Protein	O
Localization	O
-LRB-	O
BPL	O
-RRB-	O
,	O
and	O
introduce	O
our	O
approach	O
for	O
identifying	O
BPLs	O
from	O
MEDLINE1	O
articles	O
.	O
BPL	O
is	O
a	O
key	O
functional	O
characteristic	O
of	O
proteins	O
.	O
It	O
is	O
essential	O
to	O
the	O
understanding	O
of	O
the	O
function	O
of	O
different	O
proteins	O
and	O
the	O
discovery	O
of	O
suitable	O
drugs	O
,	O
vaccines	O
and	O
diagnostic	O
targets	O
.	O
We	O
are	O
collaborating	O
with	O
researchers	O
in	O
molecular	O
biology	O
with	O
the	O
goal	O
of	O
automatically	O
extracting	O
BPLs	O
from	O
?	O
This	O
research	O
was	O
partially	O
supported	O
by	O
NSERC	O
,	O
Canada	O
.	O

Phrasal	B-RESEARCH_PROBLEM
Verbs	E-RESEARCH_PROBLEM
are	O
an	O
important	O
feature	O
of	O
the	O
English	O
language	O
.	O
Properly	O
identifying	O
them	O
provides	O
the	O
basis	O
for	O
an	O
English	O
parser	O
to	O
decode	O
the	O
related	O
structures	O
.	O
Phrasal	B-RESEARCH_PROBLEM
verbs	E-RESEARCH_PROBLEM
have	O
been	O
a	O
challenge	O
to	O
Natural	O
Language	O
Processing	O
-LRB-	O
NLP	O
-RRB-	O
because	O
they	O
sit	O
at	O
the	O
borderline	O
between	O
lexicon	O
and	O
syntax	O
.	O
Traditional	O
NLP	O
frameworks	O
that	O
separate	O
the	O
lexicon	O
module	O
from	O
the	O
parser	O
make	O
it	O
difficult	O
to	O
handle	O
this	O
problem	O
properly	O
.	O
This	O
paper	O
presents	O
a	O
finite	B-METHOD
state	E-METHOD
approach	O
that	O
integrates	O
a	O
phrasal	B-RESEARCH_PROBLEM
verb	E-RESEARCH_PROBLEM
expert	B-METHOD
lexicon	E-METHOD
between	O
shallow	O
parsing	O
and	O
deep	O
parsing	O
to	O
handle	O
morpho-syntactic	O
interaction	O
.	O
With	O
precision\/recall	O
combined	O
performance	O
benchmarked	O
consistently	O
at	O
95.8	O
%	O
-97.5	O
%	O
,	O
the	O
Phrasal	B-RESEARCH_PROBLEM
Verb	E-RESEARCH_PROBLEM
identification	O
problem	O
has	O
basically	O
been	O
solved	O
with	O
the	O
presented	O
method	O
.	O

Current	O
graph-based	O
approaches	O
to	O
automatic	O
text	B-RESEARCH_PROBLEM
summarization	E-RESEARCH_PROBLEM
,	O
such	O
as	O
LexRank	O
and	O
TextRank	O
,	O
assume	O
a	O
static	O
graph	O
which	O
does	O
not	O
model	O
how	O
the	O
input	O
texts	O
emerge	O
.	O
A	O
suitable	O
evolutionary	B-METHOD
text	I-METHOD
graph	E-METHOD
model	O
may	O
impart	O
a	O
better	O
understanding	O
of	O
the	O
texts	O
and	O
improve	O
the	O
summarization	O
process	O
.	O
We	O
propose	O
a	O
timestamped	B-METHOD
graph	I-METHOD
-LRB-	I-METHOD
TSG	I-METHOD
-RRB-	E-METHOD
model	O
that	O
is	O
motivated	O
by	O
human	O
writing	O
and	O
reading	O
processes	O
,	O
and	O
show	O
how	O
text	O
units	O
in	O
this	O
model	O
emerge	O
over	O
time	O
.	O
In	O
our	O
model	O
,	O
the	O
graphs	O
used	O
by	O
LexRank	O
and	O
TextRank	O
are	O
specific	O
instances	O
of	O
our	O
timestamped	B-METHOD
graph	E-METHOD
with	O
particular	O
parameter	O
settings	O
.	O
We	O
apply	O
timestamped	B-METHOD
graphs	E-METHOD
on	O
the	O
standard	O
DUC	B-RESEARCH_PROBLEM
multi-document	I-RESEARCH_PROBLEM
text	I-RESEARCH_PROBLEM
summarization	E-RESEARCH_PROBLEM
task	O
and	O
achieve	O
comparable	O
results	O
to	O
the	O
state	O
of	O
the	O
art	O
.	O

Natural	B-RESEARCH_PROBLEM
Language	I-RESEARCH_PROBLEM
Interfaces	I-RESEARCH_PROBLEM
to	I-RESEARCH_PROBLEM
Databases	E-RESEARCH_PROBLEM
-LRB-	O
NLIs	S-RESEARCH_PROBLEM
-RRB-	O
can	O
benefit	O
from	O
the	O
advances	O
in	O
statistical	B-METHOD
parsing	E-METHOD
over	O
the	O
last	O
fifteen	O
years	O
or	O
so	O
.	O
However	O
,	O
statistical	O
parsers	O
require	O
training	O
on	O
a	O
massive	O
,	O
labeled	O
corpus	O
,	O
and	O
manually	O
creating	O
such	O
a	O
corpus	O
for	O
each	O
database	O
is	O
prohibitively	O
expensive	O
.	O
To	O
address	O
this	O
quandary	O
,	O
this	O
paper	O
reports	O
on	O
the	O
PRECISE	O
NLI	O
,	O
which	O
uses	O
a	O
statistical	B-METHOD
parser	E-METHOD
as	O
a	O
``	O
plug	O
in	O
''	O
.	O
The	O
paper	O
shows	O
how	O
a	O
strong	O
semantic	S-METHOD
model	O
coupled	O
with	O
``light	B-METHOD
re-training	E-METHOD
''	O
enables	O
PRECISE	O
to	O
overcome	O
parser	S-METHOD
errors	O
,	O
and	O
correctly	O
map	O
from	O
parsed	O
questions	O
to	O
the	O
corresponding	O
SQL	O
queries	O
.	O
We	O
discuss	O
the	O
issues	O
in	O
using	O
statistical	B-METHOD
parsers	E-METHOD
to	O
build	O
database-independent	B-RESEARCH_PROBLEM
NLIs	E-RESEARCH_PROBLEM
,	O
and	O
report	O
on	O
experimental	O
results	O
with	O
the	O
benchmark	O
ATIS	O
data	O
set	O
where	O
PRECISE	O
achieves	O
94	O
%	O
accuracy	O
.	O

We	O
present	O
a	O
methodology	O
for	O
summarization	B-RESEARCH_PROBLEM
of	I-RESEARCH_PROBLEM
news	E-RESEARCH_PROBLEM
about	O
current	O
events	O
in	O
the	O
form	O
of	O
briefings	O
that	O
include	O
appropriate	O
background	O
-LRB-	O
historical	O
-RRB-	O
information	O
.	O
The	O
system	O
that	O
we	O
developed	O
,	O
SUMMONS	O
,	O
uses	O
the	O
output	O
of	O
systems	O
developed	O
for	O
the	O
DARPA	O
Message	O
Understanding	O
Conferences	O
to	O
generate	B-RESEARCH_PROBLEM
summaries	E-RESEARCH_PROBLEM
of	O
multiple	O
documents	O
on	O
the	O
same	O
or	O
related	O
events	O
,	O
presenting	O
similarities	O
and	O
differences	O
,	O
contradictions	O
,	O
and	O
generalizations	O
among	O
sources	O
of	O
information	O
.	O
We	O
describe	O
the	O
various	O
components	O
of	O
the	O
system	O
,	O
showing	O
how	O
information	O
from	O
multiple	O
articles	O
is	O
combined	O
,	O
organized	O
into	O
a	O
paragraph	O
,	O
and	O
finally	O
,	O
realized	O
as	O
English	O
sentences	O
.	O
A	O
feature	O
of	O
our	O
work	O
is	O
the	O
extraction	B-METHOD
of	I-METHOD
descriptions	I-METHOD
of	I-METHOD
entities	E-METHOD
such	O
as	O
people	O
and	O
places	O
for	O
reuse	O
to	O
enhance	O
a	O
briefing	O
.	O

The	O
resolution	B-RESEARCH_PROBLEM
of	I-RESEARCH_PROBLEM
lexical	I-RESEARCH_PROBLEM
ambiguity	E-RESEARCH_PROBLEM
is	O
important	O
for	O
most	O
natural	O
language	O
processing	O
tasks	O
,	O
and	O
a	O
range	O
of	O
computational	O
techniques	O
have	O
been	O
proposed	O
for	O
its	O
solution	O
.	O
None	O
of	O
these	O
has	O
yet	O
proven	O
effective	O
on	O
a	O
large	O
scale	O
.	O
In	O
this	O
paper	O
,	O
we	O
describe	O
a	O
method	O
for	O
lexical	B-RESEARCH_PROBLEM
disambiguation	I-RESEARCH_PROBLEM
of	I-RESEARCH_PROBLEM
text	E-RESEARCH_PROBLEM
using	O
the	O
definitions	O
in	O
a	O
machine-readable	B-METHOD
dictionary	E-METHOD
together	O
with	O
the	O
technique	O
of	O
simulated	B-METHOD
annealing	E-METHOD
.	O
The	O
method	O
operates	O
on	O
complete	O
sentences	O
and	O
attempts	O
to	O
select	O
the	O
optimal	O
combinations	O
of	O
word	O
senses	O
for	O
all	O
the	O
words	O
in	O
the	O
sentence	O
simultaneously	O
.	O
The	O
words	O
in	O
the	O
sentences	O
may	O
be	O
any	O
of	O
the	O
28,000	O
headwords	O
in	O
Longman	O
's	O
Dictionary	O
of	O
Contemporary	O
English	O
-LRB-	O
LDOCE	O
-RRB-	O
and	O
are	O
disambiguated	O
relative	O
to	O
the	O
senses	O
given	O
in	O
LDOCE	O
.	O
Our	O
initial	O
results	O
on	O
a	O
sample	O
set	O
of	O
50	O
sentences	O
are	O
comparable	O
to	O
those	O
of	O
other	O
researchers	O
,	O
and	O
the	O
fully	O
automatic	O
method	O
requires	O
no	O
hand	O
coding	O
of	O
lexical	O
entries	O
,	O
or	O
hand	O
tagging	O
of	O
text	O
.	O

This	O
paper	O
discusses	O
a	O
new	O
approach	O
to	O
training	O
of	O
transliteration	S-RESEARCH_PROBLEM
model	O
from	O
unlabeled	O
data	O
for	O
transliteration	S-RESEARCH_PROBLEM
extraction	O
.	O
We	O
start	O
with	O
an	O
inquiry	O
into	O
the	O
formulation	O
of	O
transliteration	S-RESEARCH_PROBLEM
model	O
by	O
considering	O
different	O
transliteration	S-RESEARCH_PROBLEM
strategies	O
as	O
a	O
multi-view	S-METHOD
problem	O
,	O
where	O
each	O
view	O
exploits	O
a	O
natural	O
division	O
of	O
transliteration	S-RESEARCH_PROBLEM
features	O
,	O
such	O
as	O
phonemebased	S-METHOD
,	O
grapheme-based	S-METHOD
or	O
hybrid	S-METHOD
features	O
.	O
Then	O
we	O
introduce	O
a	O
multi-view	B-METHOD
Cotraining	E-METHOD
algorithm	O
,	O
which	O
leverages	O
compatible	O
and	O
partially	O
uncorrelated	O
information	O
across	O
different	O
views	O
to	O
effectively	O
boost	O
the	O
model	O
from	O
unlabeled	O
data	O
.	O
Applying	O
this	O
algorithm	O
to	O
transliteration	S-RESEARCH_PROBLEM
extraction	O
,	O
the	O
results	O
show	O
that	O
it	O
not	O
only	O
circumvents	O
the	O
need	O
of	O
data	O
labeling	O
,	O
but	O
also	O
achieves	O
performance	O
close	O
to	O
that	O
of	O
supervised	O
learning	O
,	O
where	O
manual	O
labeling	O
is	O
required	O
for	O
all	O
training	O
samples	O
.	O

The	O
primary	O
focuses	O
of	O
this	O
entry	O
this	O
year	O
was	O
firstly	O
,	O
to	O
develop	O
a	O
framework	O
to	O
allow	O
multiple	O
researchers	O
from	O
our	O
group	O
to	O
easily	O
contribute	O
metrics	O
measuring	O
textual	B-RESEARCH_PROBLEM
entailment	E-RESEARCH_PROBLEM
,	O
and	O
secondly	O
,	O
to	O
provide	O
a	O
baseline	O
which	O
we	O
could	O
use	O
in	O
our	O
tools	O
to	O
evaluate	O
and	O
compare	O
new	O
metrics	O
.	O
A	O
development	O
environment	O
tool	O
was	O
created	O
to	O
quickly	O
allow	O
for	O
testing	O
of	O
various	O
metrics	O
and	O
to	O
easily	O
randomize	O
the	O
development	O
and	O
test	O
sets	O
.	O
For	O
each	O
test	O
,	O
this	O
RTE	O
tool	O
calculated	O
two	O
sets	O
of	O
results	O
by	O
applying	O
the	O
metrics	O
to	O
both	O
a	O
univariate	B-METHOD
Gaussian	I-METHOD
density	E-METHOD
and	O
by	O
maximizing	B-METHOD
a	I-METHOD
linear	I-METHOD
discriminant	I-METHOD
function	E-METHOD
.	O
The	O
metrics	O
used	O
for	O
the	O
submission	O
were	O
a	O
lexical	B-METHOD
similarity	E-METHOD
metric	O
and	O
a	O
lexical	B-METHOD
similarity	E-METHOD
metric	O
using	O
synonym	S-METHOD
and	O
antonym	S-METHOD
replacement	O
.	O
The	O
two	O
submissions	O
for	O
RTE	O
2007	O
scored	O
an	O
accuracy	O
of	O
61.00	O
%	O
and	O
62.62	O
%	O
.	O

In	O
modern	O
biology	O
,	O
digitization	O
of	O
biosystematics	O
publications	O
is	O
an	O
important	O
task	O
.	O
Extraction	O
of	O
taxonomic	B-RESEARCH_PROBLEM
names	E-RESEARCH_PROBLEM
from	O
such	O
documents	O
is	O
one	O
of	O
its	O
major	O
issues	O
.	O
This	O
is	O
because	O
these	O
names	O
identify	O
the	O
various	O
genera	O
and	O
species	O
.	O
This	O
article	O
reports	O
on	O
our	O
experiences	O
with	O
learning	S-METHOD
techniques	O
for	O
this	O
particular	O
task	O
.	O
We	O
say	O
why	O
established	O
Named-Entity	B-RESEARCH_PROBLEM
